,Name,NameAr,LocalizedName,BusinessType,OtherTypeName,IsPopularBusiness,TotalReviews,Rating,Id,ActiveStatus,OwnerAllowStatus,CertificationStatus
3387,Office Visa Express,مكتب التأشيرات السريعة,مكتب التأشيرات السريعة,خدمات الأعمال,مكتب استخراج تأشبرات سياحيه وعلاجيه ودواسيه حول العالم,False,13,4.69,280210,0,1,1
3388,Smapubg,متجر سما ببجي,متجر سما ببجي,خدمات الأعمال,,False,13,4.69,232625,0,1,2
3389,batrenastore,باترينا,باترينا,خدمات الأعمال,,False,13,4.69,77119,0,1,1
3390,Wafyapp,منصة وافي,منصة وافي,حفلات,,False,37,4.68,287714,0,1,2
3391,skb abaya,سخب للعبايات,سخب للعبايات,ازياء,ازياء,False,67,4.67,321044,0,1,1
3392,Talal Design,طلال ديزاين,طلال ديزاين,خدمات الأعمال,,False,58,4.67,142135,0,1,2
3393,Cali shop,متجر كالي,متجر كالي,الجمال والصحة,,False,24,4.67,47846,0,1,1
3394,Munwra Dates Store,متجر تمور المنورة,متجر تمور المنورة,خدمات الأعمال,,False,21,4.67,212,0,1,1
3395,SNEAKERS BOXES,صناديق الحذاء,صناديق الحذاء,ازياء,,False,15,4.67,131135,0,1,2
3396,,مؤسسة محمد حسن الدهان التجارية,مؤسسة محمد حسن الدهان التجارية,المنزل,,False,15,4.67,96691,0,1,1
3397,Bella Fiori,بيلا فيوري,بيلا فيوري,المنزل,,False,15,4.67,12076,0,1,1
3398,Fatima body care,فاطمه للعنايه بالجسم,فاطمه للعنايه بالجسم,الجمال والصحة,,False,12,4.67,270858,0,1,2
3399,Sleep x Factory,سليب أكس فاكتوري,سليب أكس فاكتوري,المنزل,,False,12,4.67,249818,0,1,1
3400,Arab Design,عرب ديزاين,عرب ديزاين,خدمات الأعمال,,False,12,4.67,171325,0,1,2
3401,Rawnqksa,رونق للتسويق,رونق للتسويق,خدمات الأعمال,,False,12,4.67,129514,0,1,1
3402,Zarafa Pet Shop,متجر زرافة للحيوانات الأليفة,متجر زرافة للحيوانات الأليفة,المنزل,,False,12,4.67,54655,0,1,1
3403,Riyadhstore,مؤسسة متاجرالرياض للاتصالات,مؤسسة متاجرالرياض للاتصالات,إلكترونيات,,False,12,4.67,1517,0,1,1
3427,SuperCard Store ,متجر سوبر كارد,متجر سوبر كارد,خدمات الأعمال,,False,94,4.65,175447,0,1,2
3428,Alarrab,متجر العراب,متجر العراب,ازياء,,False,84,4.65,38522,0,1,1
3429,Boutique Fiminity,بوتيك فيمينتي ,بوتيك فيمينتي ,خدمات الأعمال,,False,68,4.65,42808,0,1,2
3430,R abaya,راء عباية ,راء عباية ,ازياء,,False,26,4.65,140425,0,1,1
3431,Call flower,مؤسسة ورد الوصال ,مؤسسة ورد الوصال ,هدايا,,False,23,4.65,52493,0,1,1
3432,Nano eShop,متجر نانو,متجر نانو,خدمات الأعمال,,False,389,4.64,669,0,1,1
3433,SPAMA,سباما,سباما,الجمال والصحة,,False,169,4.64,86755,0,1,1
3434,Fatimah electroinc servies, فا طمةخدمات الالكترونية, فا طمةخدمات الالكترونية,إلكترونيات,خدمات الالكترونية,False,11,4.64,345565,0,1,2
3435,EUROPECAR8,المركبة الاوربية 8,المركبة الاوربية 8,السيارات,,False,11,4.64,308848,0,1,2
3436,khadmat alkitrunia2020,ندى للخدمات الكترونية,ندى للخدمات الكترونية,العقارات,,False,11,4.64,264975,0,1,2
3437,Hamad personal shopper,حمد متسوق شخصي,حمد متسوق شخصي,خدمات الأعمال,,False,11,4.64,250084,0,1,1
3438,Hafirash Store,متجر هفيرش,متجر هفيرش,خدمات الأعمال,,False,11,4.64,212058,0,1,1
3439,Mfaresh ruqi,مفارش رقي,مفارش رقي,خدمات الأعمال,,False,11,4.64,141556,0,1,2
3440,Nwader Alzafran,نوادر الزعفران,نوادر الزعفران,أطعمة ومشروبات,,False,11,4.64,94768,0,1,1
3441,Desert Land Aerospace,أرض الصحراء لصيانة الطائرات,أرض الصحراء لصيانة الطائرات,خدمات الأعمال,,False,11,4.64,40594,0,1,1
3442,AB HOLDING LTD,ابجد هوز لخدمات الدعاية والاعلان,ابجد هوز لخدمات الدعاية والاعلان,خدمات الأعمال,,False,64,4.63,178017,0,1,1
3443,Direct Sale,البيع المباشر للعقارات,البيع المباشر للعقارات,العقارات,,False,40,4.63,15916,0,1,1
3444,Print,اطبع,اطبع,خدمات الأعمال,,False,24,4.63,40001,0,1,1
3445,Halawinaa,حلاوينا,حلاوينا,أطعمة ومشروبات,,False,19,4.63,63855,0,1,1
3446,Alsomah,السومة,السومة,خدمات الأعمال,,False,39,4.62,24602,0,1,1
3447,ATOMY00,متجر اتومي,متجر اتومي,خدمات الأعمال,,False,21,4.62,43762,0,1,1
3448,Brand Reham,براند رهام,براند رهام,خدمات الأعمال,,False,57,4.61,78235,0,1,2
3449,Nice One,نايس ون,نايس ون,خدمات الأعمال,,False,1553,4.6,24519,0,1,1
3450,Fz9design,إف زيد ناين ديزاين,إف زيد ناين ديزاين,خدمات الأعمال,,False,10,4.6,274148,0,1,2
3451,Carton3,كارتون3 ,كارتون3 ,هدايا,,False,10,4.6,260693,0,1,2
3452,shekh boutique,الشيخه بوتيك,الشيخه بوتيك,خدمات الأعمال,,False,10,4.6,194785,0,1,2
3453,ArakGsn,غصن الأراك,غصن الأراك,هدايا,,False,10,4.6,164118,0,1,2
3454,NPKSA,مكتب المنصة الوطنية للخدمات الالكترونية,مكتب المنصة الوطنية للخدمات الالكترونية,خدمات الأعمال,,False,10,4.6,91723,0,1,1
3456,mjratpc,مجرات الكمبيوتر,مجرات الكمبيوتر,إلكترونيات,,False,87,4.59,159984,0,1,1
3457,Faiza Hassan Mansour Alamoudi Commercial Est,مؤسسة فايزه حسن منصور العمودي,مؤسسة فايزه حسن منصور العمودي,الجمال والصحة,,False,63,4.59,150917,0,1,1
3458,Violetta  Boutique,فيوليتا بوتيك,فيوليتا بوتيك,الجمال والصحة,,False,29,4.59,64395,0,1,1
3459,,وسيط امازون ومواقع التسوق,وسيط امازون ومواقع التسوق,خدمات الأعمال,,False,22,4.59,48803,0,1,2
3460,WifiStore,متجر واي فاي,متجر واي فاي,إلكترونيات,,False,22,4.59,417,0,1,1
3461,Establishment Imtinan 'Abayah Commercial,مؤسسة دار امتنان ,مؤسسة دار امتنان ,الجمال والصحة,,False,235,4.58,205289,0,1,1
3462,Nanoodress,اقمشة السهرات والفنانات والمشاهير,اقمشة السهرات والفنانات والمشاهير,الجمال والصحة,,False,43,4.58,30124,0,1,1
3463,ALKOON SHIPPING,الكون لخدمات الشحن,الكون لخدمات الشحن,خدمات الأعمال,,False,31,4.58,164333,0,1,1
3464,Boutiq lojain2,بوتيك لجين ٢,بوتيك لجين ٢,خدمات الأعمال,,False,24,4.58,165359,0,1,2
3465,Dorat Aviation Training Center,مركز دورات تعليم الطيران,مركز دورات تعليم الطيران,التعليم,,False,19,4.58,235248,0,1,1
3466,Sbaik Gold Bars Coins,سبائك ومسكوكات ذهبية ,سبائك ومسكوكات ذهبية ,هدايا,,False,19,4.58,136221,0,1,1
3467,ThepureGold,ورد مطلي بالذهب ذكرى خالده لمن تحب,ورد مطلي بالذهب ذكرى خالده لمن تحب,هدايا,,False,12,4.58,136483,0,1,2
3468,AYNMA,أينما ,أينما ,خدمات الأعمال,,False,91,4.57,50986,0,1,1
3469,Kittens Zone,كتن زون,كتن زون,خدمات الأعمال,,False,75,4.57,135898,0,1,1
3470,Urjwan Shop,متجر  أرجـوان,متجر  أرجـوان,خدمات الأعمال,,False,61,4.57,247465,0,1,1
3471,IamGeer ,بنبنن,بنبنن,خدمات الأعمال,,False,28,4.57,234447,0,1,1
3472,ALMOKHLFOUD,المخلف للعود,المخلف للعود,الجمال والصحة,,False,21,4.57,109198,0,1,1
3473,wadq store,متجر ودق,متجر ودق,خدمات الأعمال,,False,21,4.57,78426,0,1,1
3474,Baby smile ,بسمة الطفل,بسمة الطفل,المنزل,,False,14,4.57,17263,0,1,1
3475,HassonTV,متجر حسون الرقمي,متجر حسون الرقمي,إلكترونيات,اشتراكات واجهزة الكترونية,False,312,4.56,287679,0,1,2
3476,faten store,مختارات فاتن,مختارات فاتن,الجمال والصحة,,False,43,4.56,2196,0,1,1
3491,CABLE SSHOP,كيابل الالكتروني,كيابل الالكتروني,إلكترونيات,,False,31,4.55,107927,0,1,1
3492,Jeddah flower,وررد جدة,وررد جدة,حفلات,,False,22,4.55,19960,0,1,1
3493,Splmishnjeddah,سبلميشن جدة,سبلميشن جدة,خدمات الأعمال,,False,24,4.54,3065,0,1,2
3494,Otor200,متجر عاشق العطور,متجر عاشق العطور,الجمال والصحة,,False,13,4.54,117174,0,1,1
3495,Speed4k Store,متجر سماترر ,متجر سماترر ,إلكترونيات,اجهزة واشتراكات البث المباشر والتلفزيون,False,17,4.53,287678,0,1,2
3496,RightStore,رايت ستور,رايت ستور,خدمات الأعمال,,False,17,4.53,240133,0,1,2
3497,Hamtaro STORE,متجر همتارو الإلكتروني,متجر همتارو الإلكتروني,خدمات الأعمال,,False,60,4.52,231548,0,1,2
3498,FINEST JEWELRY,فاينست جولري لتصميم و صناعة المجوهرات,فاينست جولري لتصميم و صناعة المجوهرات,الجمال والصحة,صناعة المعادن الثمينة والاحجار الكريمة,False,42,4.52,2106,0,1,1
3499,My mobile accessories store,متجر اكسسوارات جوالي,متجر اكسسوارات جوالي,إلكترونيات,,False,29,4.52,180632,0,1,1
3500,CARDKSA STORE,متجر كارد السعودية الرسمي,متجر كارد السعودية الرسمي,إلكترونيات,بطاقات وإشتركات رقمية,False,25,4.52,71456,0,1,2
4501,palmadates,بالما للتمور,بالما للتمور,خدمات الأعمال,,False,17,3.59,50941,0,1,1
4502,Rafal nht,شركة متجر رافال,شركة متجر رافال,إلكترونيات,,False,11,3.55,281996,0,1,1
4503,Elite Cup Store,متجر كوب النخبة,متجر كوب النخبة,المنزل,,False,11,3.55,131144,0,1,2
4504,Fkhamat aldog,عطور سعد الشمري ,عطور سعد الشمري ,الجمال والصحة,,False,80,3.54,129221,0,1,1
4505,black stores,المخازن السوداء للتجارة ,المخازن السوداء للتجارة ,إلكترونيات,,False,12,3.5,203469,0,1,1
4527,Bdyistore ,متجر بدائع ستور,متجر بدائع ستور,إلكترونيات,,False,33,3.45,72589,0,1,1
4528,XBPASS,اكس بي  باس,اكس بي  باس,إلكترونيات,,False,11,3.45,220425,0,1,1
4529,stiletto,ستيلتو للعبايات,ستيلتو للعبايات,خدمات الأعمال,,False,18,3.44,279731,0,1,1
4531,,هوم لمسات للاجهزة المنزلية,هوم لمسات للاجهزة المنزلية,المنزل,,False,20,3.4,249665,0,1,1
4532,GnM,جي ان ام,جي ان ام,إلكترونيات,,False,20,3.4,214026,0,1,1
4533,iSH7NHA,إشحنها,إشحنها,خدمات الأعمال,,False,15,3.4,164491,0,1,1
4534,FEMZ BOUTIQUE,فيمز بوتيك,فيمز بوتيك,الجمال والصحة,,False,15,3.4,56539,0,1,1
4549,Electro,شركة الادوات الالكترونية المتطورة المحدودة,شركة الادوات الالكترونية المتطورة المحدودة,إلكترونيات,,False,15,3.33,112353,0,1,1
4550,Itsdqma,دقمة,دقمة,أطعمة ومشروبات,,False,12,3.33,3134,0,1,2
4557,Golden Apple,التفاحة الذهبية,التفاحة الذهبية,إلكترونيات,,False,17,3.29,171149,0,1,1
4558,Safqa Plus,صفقة بلس,صفقة بلس,خدمات الأعمال,,False,17,3.29,128264,0,1,1
4563,sense light,احساس الضوء,احساس الضوء,إلكترونيات,,False,11,3.27,13633,0,1,1
4565,style home,ستايلي هوم,ستايلي هوم,المنزل,,False,10,3.2,285656,0,1,1
4567,Soum Platform Trading Company,شركة منصة سوم للتجارة,شركة منصة سوم للتجارة,خدمات الأعمال,,False,83,3.19,221919,0,1,1
4568,Rose Gold 21,متجر روز قولد 21 ,متجر روز قولد 21 ,الجمال والصحة,,False,22,3.18,175907,0,1,1
4569,Shopping  brands with Renad,تسوقي براندز مع ريناد,تسوقي براندز مع ريناد,خدمات الأعمال,,False,11,3.18,233315,0,1,1
4570,card nes,بطاقة مختلفة,بطاقة مختلفة,خدمات الأعمال,,False,13,3.15,117044,0,1,1
4571,RexSouq,ريكس سوق,ريكس سوق,إلكترونيات,,False,13,3.15,88199,0,1,1
4572,RN Boutiquee,آر إن بوتيك,آر إن بوتيك,الجمال والصحة,,False,13,3.15,81027,0,1,1
4575,NATALYA,ناتاليا,ناتاليا,الجمال والصحة,,False,57,3.04,8473,0,1,2
4576,Mftaah Store,متجر مفتاح للمنتجات الرقمية,متجر مفتاح للمنتجات الرقمية,خدمات الأعمال,,False,20,3.0,77028,0,1,1
4577,GULFSTORE,قولف ستور,قولف ستور,منتجات رقمية,لبيع المنتجات الرقمية,False,18,3.0,302771,0,1,2
4578,nadaabaya,عباية ندى,عباية ندى,ازياء,,False,10,3.0,211652,0,1,1
4804,MONWAH ,منوة ستور,منوة ستور,إلكترونيات,,False,13,2.92,129564,0,1,1
4805,WTR STORE,متجر وتر,متجر وتر,المنزل,,False,19,2.89,131588,0,1,1
4808,Arum Furniture Est,اروم للاثاث,اروم للاثاث,المنزل,,False,13,2.85,234878,0,1,1
4809,almtjralfny,المتجر الفني,المتجر الفني,إلكترونيات,,False,19,2.84,478,0,1,1
4810,AROMATIC  FAMILIES,اروماتك فيمليز,اروماتك فيمليز,الجمال والصحة,,False,30,2.83,34854,0,1,1
4811,Bjad store,بجاد ستور,بجاد ستور,خدمات الأعمال,,False,11,2.82,148045,0,1,2
4814,Shareef Corner Trading Company,شركة ركن الشريف للتجارة,شركة ركن الشريف للتجارة,إلكترونيات,,False,38,2.79,139766,0,1,1
4815,Sfaqat,صفقات,صفقات,خدمات الأعمال,,False,19,2.79,30129,0,1,1
4819,ENGAZ SARI3 TELECOME,الانجاز السريع للاتصالات,الانجاز السريع للاتصالات,إلكترونيات,,False,11,2.73,190716,0,1,1
4820,Snow Wh,بياض الثلج,بياض الثلج,الجمال والصحة,,False,11,2.73,72876,0,1,1
4821,C4app,متجر  سي فور,متجر  سي فور,خدمات الأعمال,,False,14,2.71,239283,0,1,2
4826,WIXX,وكسس,وكسس,إلكترونيات,,False,19,2.68,263139,0,1,1
4831,Gee abaya,جي عباية,جي عباية,الجمال والصحة,,False,10,2.6,135856,0,1,2
4832,Sidalihcom,صيدلية كوم,صيدلية كوم,خدمات الأعمال,,False,10,2.6,38270,0,1,1
4847,neshtri,نشتري,نشتري,إلكترونيات,,False,12,2.5,50,0,1,1
4858,bilut,بلوط,بلوط,المنزل,,False,19,2.42,183374,0,1,2
4859,NAFUD,نفود,نفود,ازياء,,False,12,2.42,1084,0,1,1
4861,Modern Electronics Company Limited,الشركة الإلكترونية الحديثة,الشركة الإلكترونية الحديثة,إلكترونيات,,False,18,2.39,250269,0,1,1
4862,Hunter,هانتر,هانتر,إلكترونيات,العاب,False,22,2.36,311008,0,1,2
4863,JAHEZ Application,تطبيق جاهز,تطبيق جاهز,أطعمة ومشروبات,,False,11,2.36,127816,0,1,1
4864,,متجر أكسجين,متجر أكسجين,خدمات الأعمال,,False,15,2.33,61014,0,1,1
4928,R K,اركي,اركي,منتجات رقمية,منتجات رقمية,False,14,2.29,317933,0,1,2
4930,ProYard Store,متجر ساحة المحترفين,متجر ساحة المحترفين,إلكترونيات,,False,12,2.25,76990,0,1,1
4932,La3eb Company Limited,شركة لاعب المحدودة,شركة لاعب المحدودة,إلكترونيات,,False,29,2.24,250267,0,1,1
4933,ELECTRONSHOP,متجر الكترون,متجر الكترون,خدمات الأعمال,,False,13,2.23,64224,0,1,1
4935,ALHADDAD,شركة بشير نور الدين الحداد للألكترونيات ,شركة بشير نور الدين الحداد للألكترونيات ,إلكترونيات,,False,30,2.2,164812,0,1,1
4936,beyyak,بياك,بياك,أطعمة ومشروبات,,False,11,2.18,214376,0,1,1
4937,EyaClean,ايا كلين,ايا كلين,خدمات الأعمال,,False,11,2.18,96140,0,1,1
4939,Asrarco,أسراركو,أسراركو,خدمات الأعمال,,False,21,2.14,80021,0,1,1
4940,Sumou fashion ,سمو فاشن,سمو فاشن,الجمال والصحة,,False,14,2.14,87802,0,1,2
4943,ladoun,لادون,لادون,خدمات الأعمال,,False,16,2.0,65395,0,1,1
4944,Nice giftt,هديه جميله,هديه جميله,خدمات الأعمال,,False,11,2.0,196621,0,1,2
4999,pirlo store,بيرلو ستور,بيرلو ستور,خدمات الأعمال,,False,33,1.97,205853,0,1,1
5000,Rabe Alfla,ربيع الفلا التجارية لبيع اللحوم,ربيع الفلا التجارية لبيع اللحوم,أطعمة ومشروبات,,False,22,1.91,120355,0,1,1
6001,ArganPackage,ارجان باكيج,ارجان باكيج,خدمات الأعمال,,False,206,4.5,40924,0,1,1
6002,Alawlen Tea ,شاي الأولين ,شاي الأولين ,أطعمة ومشروبات,,False,114,4.5,117315,0,1,1
6003,LaVallee Home,لا فالي هوم,لا فالي هوم,المنزل,,False,20,4.5,7657,0,1,1
6004,natur visions,رؤى الطبيعة,رؤى الطبيعة,الجمال والصحة,,False,18,4.5,59,0,1,1
6005,sda tech telecommunication,صدى تيك للإتصلات و تقنية المعلومات,صدى تيك للإتصلات و تقنية المعلومات,إلكترونيات,,False,16,4.5,263614,0,1,2
6006, Toeq to sell electronic products,متجر طويق لبيع المنتجات الإلكترونية ,متجر طويق لبيع المنتجات الإلكترونية ,خدمات الأعمال,,False,16,4.5,250021,0,1,2
6007,Beast price bp,بيست برايس لشحن شدات ,بيست برايس لشحن شدات ,خدمات الأعمال,,False,16,4.5,203910,0,1,1
6008,owndesign,اون ديزاين,اون ديزاين,خدمات الأعمال,,False,10,4.5,1156,0,1,1
6009,The Back Yard,الفناء الخلفي,الفناء الخلفي,المنزل,,False,10,4.5,840,0,1,1
6055,R3DD,رعدد,رعدد,إلكترونيات,ادارة وتنشيط المبيعات,False,23,4.48,314413,0,1,2
6056,SRbusiness1,بيرسونال شوبر ساره,بيرسونال شوبر ساره,خدمات الأعمال,,False,15,4.47,55028,0,1,2
6057,ALMUSAFIR HOLIDAYS FOR TRAVEL AND TOURISM,عطلات المسافر للسفر والسياحة,عطلات المسافر للسفر والسياحة,خدمات الأعمال,,False,15,4.47,1161,0,1,1
6058,51Talk,فايف ون توك,فايف ون توك,التعليم,,False,13,4.46,331118,0,1,1
6059,Swart,اساور سوارت,اساور سوارت,ازياء,,False,13,4.46,181845,0,1,1
6060,Rvenstore,متجر ريفن ستورر,متجر ريفن ستورر,خدمات الأعمال,,False,33,4.45,261323,0,1,1
6061,aczurex,اي سي زيوركس,اي سي زيوركس,السيارات,,False,18,4.44,218309,0,1,1
6062,Ziyadh Store,متجر زيادة للتسويق الإلكتروني,متجر زيادة للتسويق الإلكتروني,خدمات الأعمال,,False,16,4.44,249060,0,1,2
6063,ghalialathman,غالي الأثمان ,غالي الأثمان ,خدمات الأعمال,,False,16,4.44,118366,0,1,1
6064,AswaqCom,اسواق,اسواق,خدمات الأعمال,,False,16,4.44,40005,0,1,1
6067,Zahrat MazayaAlotor,شركة زهرة مزايا العطور لتجارة الجملة والتجزئة,شركة زهرة مزايا العطور لتجارة الجملة والتجزئة,خدمات الأعمال,,False,14,4.43,227268,0,1,1
6085,Lordstr,متجر اللورد ,متجر اللورد ,خدمات الأعمال,,False,325,4.42,235951,0,1,2
6086,kumra,خمرة للعبايات,خمرة للعبايات,الجمال والصحة,,False,60,4.42,250262,0,1,1
6087,Serdab Abaya,عبايات سرداب,عبايات سرداب,الجمال والصحة,,False,507,4.4,214933,0,1,1
6088,joharshi,جوهرتش ,جوهرتش ,الجمال والصحة,,False,20,4.4,213105,0,1,1
6089,Cvrn0,مصممة سيرة ذاتية و دعوات إلكترونية ,مصممة سيرة ذاتية و دعوات إلكترونية ,التعليم,,False,10,4.4,192402,0,1,2
6092,Sylens store,متجر سايلنس,متجر سايلنس,منتجات رقمية,خدمات رقمية,False,26,4.38,262163,0,1,2
6093,Shadowdesign,شدو ديزاين,شدو ديزاين,خدمات الأعمال,,False,13,4.38,190044,0,1,2
6094,KHIDMTKALAYNA,منصة خدمتك علينا,منصة خدمتك علينا,خدمات الأعمال,,False,13,4.38,127832,0,1,2
6095,Fa Brands,متجر فاء الف,متجر فاء الف,خدمات الأعمال,,False,13,4.38,119235,0,1,1
6098,panda tube,متجر باندا تيوب,متجر باندا تيوب,خدمات الأعمال,,False,44,4.36,279087,0,1,2
6099,XBCARDS,إكس بي كاردز,إكس بي كاردز,خدمات الأعمال,,False,44,4.36,71516,0,1,2
6100,darbplatform,مؤسسة درب الطريق التجارية,مؤسسة درب الطريق التجارية,التعليم,,False,25,4.36,289735,0,1,1
6101,Saudi deck,سعودي ديك,سعودي ديك,خدمات الأعمال,,False,11,4.36,259228,0,1,1
6102,Ekuep,إكويب,إكويب,خدمات الأعمال,,False,38,4.34,7698,0,1,1
6103,LuxuryAvenue,لكجرى افينيو,لكجرى افينيو,هدايا,,False,55,4.33,1739,0,1,1
6104,curtain roll,كارتن رول,كارتن رول,المنزل,,False,43,4.33,40866,0,1,1
6105,PUBG Accounts Store  M S,متجر  ام اس,متجر  ام اس,خدمات الأعمال,,False,15,4.33,193195,0,1,2
6106,SABBAR,صبار,صبار,خدمات الأعمال,,False,12,4.33,62196,0,1,1
6107,Salt n Lamp,ملح و مصباح,ملح و مصباح,المنزل,,False,12,4.33,1566,0,1,1
6137,DRIVEX,درايف اكس,درايف اكس,السيارات,,False,25,4.32,167775,0,1,1
6138,Melen Bedding,مفارش ميلين,مفارش ميلين,المنزل,,False,25,4.32,107942,0,1,1
6139,GhiarCO,غياركو,غياركو,إلكترونيات,,False,22,4.32,95423,0,1,2
6140,NORA STORE,نوره ستور,نوره ستور,خدمات الأعمال,,False,29,4.31,242990,0,1,2
6141, Batonia,با تونيا,با تونيا,ازياء,,False,13,4.31,218536,0,1,1
6142,Rimastore,ريما ستور,ريما ستور,خدمات الأعمال,,False,40,4.3,164422,0,1,1
6143,tonh shop,تونه شوب,تونه شوب,منتجات رقمية,الالعاب الالكترونية,False,10,4.3,285442,0,1,2
6144,5rbz,خربز,خربز,منتجات رقمية,,False,35,4.29,206764,0,1,1
6145,Fashi0n point,فاشن بوينت,فاشن بوينت,الجمال والصحة,,False,21,4.29,20704,0,1,1
6146,3shek store online,متجر عشق اون لاين ,متجر عشق اون لاين ,خدمات الأعمال,,False,17,4.29,198237,0,1,2
6152,Efficiency For marketing and advertising,متجر كفاءة للتسويق,متجر كفاءة للتسويق,خدمات الأعمال,,False,15,4.27,156005,0,1,1
6153,NJOUDST,نجد ستوريككك,نجد ستوريككك,خدمات الأعمال,,False,11,4.27,340675,0,1,1
6154,GeeB Store,جي بي ستور,جي بي ستور,خدمات الأعمال,,False,11,4.27,89937,0,1,2
6155,haraerstore,عبايات حرائر,عبايات حرائر,الجمال والصحة,,False,19,4.26,243577,0,1,1
6156,RIYADH JOY,افراح العاصمه,افراح العاصمه,حفلات,,False,12,4.25,24510,0,1,1
6159,alriyf alnajdiu,الريف النجدي ,الريف النجدي ,أطعمة ومشروبات,,False,132,4.23,190162,0,1,1
6160,Mulhemah abayat,عباءات ملهمة ,عباءات ملهمة ,الجمال والصحة,,False,57,4.23,264831,0,1,1
6161,Vanusfashion,فانوس فاشون,فانوس فاشون,الجمال والصحة,,False,74,4.22,218456,0,1,1
6163,ALFHDI STORE,متجر الفهدي,متجر الفهدي,خدمات الأعمال,,False,195,4.2,149682,0,1,2
6164,ZKAZ,متجر زكاز ,متجر زكاز ,خدمات الأعمال,,False,10,4.2,311791,0,1,2
6165,AMYAL STORE,متجر أميال,متجر أميال,خدمات الأعمال,,False,10,4.2,246636,0,1,1
6166,Aothaq Auto Part Store,متجر اوثق لقطع غيار السيارات,متجر اوثق لقطع غيار السيارات,السيارات,,False,10,4.2,244419,0,1,2
6167,Digital Activate,التنشيط الرقمي,التنشيط الرقمي,خدمات الأعمال,,False,10,4.2,191290,0,1,1
6168,necklace for gold,متجر نكلس للذهب,متجر نكلس للذهب,ازياء,,False,10,4.2,120890,0,1,1
6169,Proteink for Supplements,بروتينك لتجارة المكملات الغذائية,بروتينك لتجارة المكملات الغذائية,أطعمة ومشروبات,,False,10,4.2,115826,0,1,1
6170,krabet store,متجر خرابيط,متجر خرابيط,المنزل,,False,10,4.2,95535,0,1,1
6203,top style,توب ستايل,توب ستايل,السيارات,,False,12,4.18,45821,0,1,1
6204,,مؤسسة وسطاء التشليح التجارية,مؤسسة وسطاء التشليح التجارية,السيارات,,False,11,4.18,62487,0,1,1
6205,PARIS AVENUES,باريس أفنيوز,باريس أفنيوز,خدمات الأعمال,,False,11,4.18,45645,0,1,1
6206,Aleef shop,متجر أليف,متجر أليف,المنزل,مستلزمات حيوانات أليفه,False,23,4.17,819,0,1,1
6213,powerstore,متجر باور ستور,متجر باور ستور,إلكترونيات,,False,95,4.14,12375,0,1,1
6214,ATEQ ALANFAS,عتيق الانفاس,عتيق الانفاس,خدمات الأعمال,,False,37,4.14,148144,0,1,1
6215,perfum lovers,متجر عشاق العطور,متجر عشاق العطور,خدمات الأعمال,,False,29,4.14,17390,0,1,1
6216,Red Rabbit Store,متجر الأرنب الأحمر,متجر الأرنب الأحمر,خدمات الأعمال,,False,14,4.14,160,0,1,1
6219,mesh fashion,مصممة الأزياء السعودية مشاعل المهداوي,مصممة الأزياء السعودية مشاعل المهداوي,الجمال والصحة,,False,32,4.13,12093,0,1,1
6221,Snowhite,سنوايت,سنوايت,خدمات الأعمال,,False,35,4.11,64883,0,1,1
6225,,لدن للعود,لدن للعود,خدمات الأعمال,,False,10,4.1,268716,0,1,1
6226,MY SPACE,ماي سبيس,ماي سبيس,خدمات الأعمال,,False,11,4.09,715,0,1,1
6227,ABDULLAH ESTNBOLI photographer,المصور عبدالله اسطنبولي,المصور عبدالله اسطنبولي,خدمات الأعمال,,False,11,4.09,464,0,1,2
6228,U R Queen Online Store,متجر أنتي ملكة,متجر أنتي ملكة,الجمال والصحة,,False,11,4.09,64,0,1,1
6229,PvP,بي في بي,بي في بي,إلكترونيات,,False,27,4.07,133250,0,1,1
6230,Failet Accessori,فايلت ,فايلت ,إلكترونيات,,False,19,4.05,105302,0,1,1
6231,IFF,التجهيزات المبتكرة,التجهيزات المبتكرة,خدمات الأعمال,,False,24,4.0,15010,0,1,1
6232,Alhabib Bedding,مفارش الحبيب,مفارش الحبيب,المنزل,,False,16,4.0,250,0,1,1
6233,The Modern Desert Company,شركة الصحراء الحديثة التجارية,شركة الصحراء الحديثة التجارية,إلكترونيات,,False,15,4.0,151935,0,1,1
6234,3li shop,علي شوب,علي شوب,منتجات رقمية,بطايق رقمية ,False,12,4.0,283141,0,1,2
6235,Gmra,العنايه بالبشره,العنايه بالبشره,الجمال والصحة,,False,12,4.0,268805,0,1,2
6386,moments for fragrance,لحظات للعطور الاصلية ,لحظات للعطور الاصلية ,الجمال والصحة,,False,54,3.98,132830,0,1,1
6387,D7H K STORE,دحك ستور,دحك ستور,إلكترونيات,منصة وساطه والعرض الحسابات,False,37,3.97,289331,0,1,2
6388,ALOYAYRI BEDDING,مفارش العييري,مفارش العييري,المنزل,,False,38,3.95,95447,0,1,1
6389,angella,آنجيلا,آنجيلا,الجمال والصحة,,False,19,3.95,251977,0,1,1
6390,Next Pluss,نيكست ستور بلس,نيكست ستور بلس,خدمات الأعمال,,False,16,3.94,228683,0,1,2
6391,Styli shop,ستايلي شوب,ستايلي شوب,ازياء,,False,26,3.92,137282,0,1,1
6392,rainbowshop,رينبو شوب,رينبو شوب,الجمال والصحة,,False,26,3.92,1746,0,1,2
6393,Tasawk,تسوق,تسوق,خدمات الأعمال,,False,18,3.89,30220,0,1,1
